id,phrase,level,main_category,sub_category,cluster
4543,pop off,B1,Daily_Life,General_Interactions,0
4544,pop out,B1,Daily_Life,General_Interactions,0
4545,pop round,B2,Daily_Life,General_Interactions,0
4546,pop up,A2,Daily_Life,General_Interactions,0
4547,pour down,B2,Daily_Life,General_Interactions,0
4548,pour in,B1,Daily_Life,General_Interactions,0
4549,pour out sth,C1,Daily_Life,General_Interactions,0
4550,press for sth,C2,Communication_Media_Arts,Media_Journalism,0
4551,press on,B1,Communication_Media_Arts,Media_Journalism,0
4552,press up,B1,Communication_Media_Arts,Media_Journalism,0
4553,print out sth,C2,Daily_Life,General_Interactions,0
4554,prop up sth,C1,Daily_Life,General_Interactions,0
4555,pull ahead,B2,Daily_Life,General_Interactions,0
4556,pull away,B2,Daily_Life,General_Interactions,0
4557,pull back,B2,Daily_Life,General_Interactions,0
4558,pull down sth,C2,Daily_Life,General_Interactions,0
4559,pull in,B1,Daily_Life,General_Interactions,0
4560,pull into sth,C2,Daily_Life,General_Interactions,0
4561,pull off sth,C1,Daily_Life,General_Interactions,0
4562,pull on sth,C1,Daily_Life,General_Interactions,0
4563,pull out,B1,Daily_Life,General_Interactions,0
4564,pull over,B2,Daily_Life,General_Interactions,0
4565,pull through,C1,Daily_Life,General_Interactions,0
4566,pull together,C2,Daily_Life,General_Interactions,0
4567,pull up,B1,Daily_Life,General_Interactions,0
4568,pump into sth,C2,Daily_Life,General_Interactions,0
4569,pump up,B1,Daily_Life,General_Interactions,0
4570,push ahead,B2,Daily_Life,General_Interactions,0
4571,push around sb,C2,Daily_Life,General_Interactions,0
4572,push aside sb/sth,C2,Daily_Life,General_Interactions,0
4573,push back,B2,Daily_Life,General_Interactions,0
4574,push for sth,C1,Daily_Life,General_Interactions,0
4575,push in,B1,Daily_Life,General_Interactions,0
4576,push off,B1,Daily_Life,General_Interactions,0
4577,push on,B1,Daily_Life,General_Interactions,0
4578,push over sb/sth,C2,Daily_Life,General_Interactions,0
4579,push through sth,C2,Daily_Life,General_Interactions,0
4580,put about,B2,Daily_Life,General_Interactions,0
4581,put across sth,C2,Daily_Life,General_Interactions,0
4582,put aside sth,C2,Daily_Life,General_Interactions,0
4583,put at sth,B2,Daily_Life,General_Interactions,0
4584,put away sth,C1,Daily_Life,General_Interactions,0
4585,put back sth,C1,Daily_Life,General_Interactions,0
4586,put by sth,B2,Daily_Life,General_Interactions,0
4587,put down sb/sth,C2,Daily_Life,General_Interactions,0
4588,put forward sth,C2,Society_Law_Politics,Law_Crime,0
4589,put in sth,B2,Daily_Life,General_Interactions,0
4590,put off sth/doing sth,C2,Daily_Life,General_Interactions,0
4591,put on sth,B2,Daily_Life,General_Interactions,0
4592,put out sth,C1,Daily_Life,General_Interactions,0
4593,put over sth,C1,Daily_Life,General_Interactions,0
4594,put sb up to sth,C2,Daily_Life,General_Interactions,0
4595,put through sb,C2,Daily_Life,General_Interactions,0
4596,put to sb/sth,C2,Daily_Life,General_Interactions,0
4597,put together sth,C2,Daily_Life,General_Interactions,0
4598,put up sth,B2,Daily_Life,General_Interactions,0
4599,put up with sb/sth,C2,Daily_Life,General_Interactions,0
4600,puzzle out sth,C2,Daily_Life,General_Interactions,0
4601,quarrel with sb,C2,Daily_Life,General_Interactions,0
4602,queue up,B1,Daily_Life,General_Interactions,0
4603,race off,B1,Daily_Life,General_Interactions,0
4604,rack up sth,C1,Daily_Life,General_Interactions,0
4605,rail against sb/sth,C2,Technology_Digital,Artificial_Intelligence,0
4606,rain off,B1,Technology_Digital,Artificial_Intelligence,0
4607,rain out,B1,Technology_Digital,Artificial_Intelligence,0
4608,raise up sb/sth,C2,Technology_Digital,Artificial_Intelligence,0
4609,ramp up sth,C1,Daily_Life,General_Interactions,0
4610,range over,B2,Daily_Life,General_Interactions,0
4611,rank with sb/sth,C2,Daily_Life,General_Interactions,0
4612,rant at sb,B2,Daily_Life,General_Interactions,0
4613,rap over,B1,Daily_Life,General_Interactions,0
4614,rat on sb,B2,Daily_Life,General_Interactions,0
4615,rate above sb/sth,C2,Business_Finance_Economy,Economy_Markets,0
4616,rate among sb/sth,C2,Business_Finance_Economy,Economy_Markets,0
4617,reach down sth,C2,Daily_Life,General_Interactions,0
4618,reach for sth,C2,Daily_Life,General_Interactions,0
4619,reach out,B2,Daily_Life,General_Interactions,0
4620,read back,B2,Communication_Media_Arts,Speaking_Expressions,0
4621,read into sth,C2,Communication_Media_Arts,Speaking_Expressions,0
4622,read of sth,C1,Communication_Media_Arts,Speaking_Expressions,0
4623,read out sth,C1,Communication_Media_Arts,Speaking_Expressions,0
4624,read over sth,C2,Communication_Media_Arts,Speaking_Expressions,0
4625,read through sth,C2,Communication_Media_Arts,Speaking_Expressions,0
4626,read up on sth,C2,Communication_Media_Arts,Speaking_Expressions,0
4627,reason with sb,C2,Daily_Life,General_Interactions,0
4628,reckon on sth,C2,Daily_Life,General_Interactions,0
4629,reckon with sb/sth,C2,Daily_Life,General_Interactions,0
4630,recover from sth,C2,Health_Medicine,Healthcare_Hospital,0
4631,refer to sb/sth,C2,Daily_Life,General_Interactions,0
4632,rely on sb/sth,C2,Daily_Life,General_Interactions,0
4633,remain in,B2,Technology_Digital,Artificial_Intelligence,0
4634,remain with sb,C2,Technology_Digital,Artificial_Intelligence,0
4635,render down,C1,Daily_Life,General_Interactions,0
4636,repair to,B2,Technology_Digital,Artificial_Intelligence,0
4637,report back,C1,Communication_Media_Arts,Media_Journalism,0
4638,resign from sth,C2,Business_Finance_Economy,Jobs_Careers,0
4639,resort to sth,C2,Travel_Transportation,Hotels_Tourism,0
4640,rest on sb/sth,C2,Daily_Life,General_Interactions,0
4641,restore to sb/sth,C2,Daily_Life,Shopping_Everyday,0
4642,result from sth,C2,Daily_Life,General_Interactions,0
4643,result in sth,C2,Daily_Life,General_Interactions,0
4644,retire from sth,C2,Daily_Life,General_Interactions,0
4645,return to sb/sth,C2,Daily_Life,General_Interactions,0
4646,revolve around sb/sth,C2,Daily_Life,General_Interactions,0
4647,ride out sth,C1,Daily_Life,General_Interactions,0
4648,ring back sb,C1,Daily_Life,General_Interactions,0
4649,ring in,B1,Daily_Life,General_Interactions,0
4650,ring off,B1,Daily_Life,General_Interactions,0
4651,ring round,B2,Daily_Life,General_Interactions,0
4652,ring up sb,B2,Daily_Life,General_Interactions,0
4653,rip off sb,B2,Daily_Life,General_Interactions,0
4654,rise above sth,C2,Daily_Life,General_Interactions,0
4655,rise to sth,C1,Daily_Life,General_Interactions,0
4656,roll back sth,C2,Daily_Life,General_Interactions,0
4657,roll in,B1,Daily_Life,General_Interactions,0
4658,roll on,B1,Daily_Life,General_Interactions,0
4659,roll out sth,C1,Daily_Life,General_Interactions,0
4660,roll over,B2,Daily_Life,General_Interactions,0
4661,roll up,B1,Daily_Life,General_Interactions,0
4662,root about,B2,Daily_Life,General_Interactions,0
4663,root for sb,C1,Daily_Life,General_Interactions,0
4664,root out sb/sth,C2,Daily_Life,General_Interactions,0
4665,rope in sb,B2,Daily_Life,General_Interactions,0
4666,rub along,B2,Daily_Life,General_Interactions,0
4667,rub down,B1,Daily_Life,General_Interactions,0
4668,rub in sth,B2,Daily_Life,General_Interactions,0
4669,rub off,B1,Daily_Life,General_Interactions,0
4670,rub out sb/sth,C2,Daily_Life,General_Interactions,0
4671,rub up,A2,Daily_Life,General_Interactions,0
4672,rule out sb/sth,C2,Society_Law_Politics,Law_Crime,0
4673,run about,B2,Daily_Life,General_Interactions,0
4674,run across sb/sth,C2,Daily_Life,General_Interactions,0
4675,run after sb/sth,C2,Daily_Life,General_Interactions,0
4676,run against sb/sth,C2,Technology_Digital,Artificial_Intelligence,0
4677,run along,B2,Daily_Life,General_Interactions,0
4678,run around,B2,Daily_Life,General_Interactions,0
4679,run at sb/sth,C2,Daily_Life,General_Interactions,0
4680,run away,B1,Daily_Life,General_Interactions,0
4681,run away with sb/sth,C2,Daily_Life,General_Interactions,0
4682,run back,B1,Daily_Life,General_Interactions,0
4683,run by sb/sth,C2,Daily_Life,General_Interactions,0
4684,run down sb/sth,C2,Daily_Life,General_Interactions,0
4685,run for sth,C1,Daily_Life,General_Interactions,0
4686,run in,A2,Daily_Life,General_Interactions,0
4687,run into sb/sth,C2,Daily_Life,General_Interactions,0
4688,run off,B1,Daily_Life,General_Interactions,0
4689,run on,A2,Daily_Life,General_Interactions,0
4690,run out,B1,Daily_Life,General_Interactions,0
4691,run over sb/sth,C2,Daily_Life,General_Interactions,0
4692,run through sth,C2,Daily_Life,General_Interactions,0
4693,run to sth,B2,Daily_Life,General_Interactions,0
4694,run up against sb/sth,C2,Technology_Digital,Artificial_Intelligence,0
4695,run up sth,B2,Daily_Life,General_Interactions,0
4696,rush into sth,C2,Daily_Life,General_Interactions,0
4697,rush through sth,C2,Daily_Life,General_Interactions,0
4698,sail through sth,C2,Technology_Digital,Artificial_Intelligence,0
4699,save up sth,C1,Daily_Life,General_Interactions,0
4700,scare away sb/sth,C2,Travel_Transportation,Road_Travel,0
4701,scrape through sth,C2,Daily_Life,General_Interactions,0
4702,scratch around,C2,Daily_Life,General_Interactions,0
4703,scratch out sth,C2,Daily_Life,General_Interactions,0
4704,screw up sth,C1,Daily_Life,General_Interactions,0
4705,scribble down sth,C2,Daily_Life,General_Interactions,0
4706,scroll down,C1,Daily_Life,General_Interactions,0
4707,scroll up,B2,Daily_Life,General_Interactions,0
4708,search for sb/sth,C2,Technology_Digital,Software_Internet,0
4709,search out sb/sth,C2,Technology_Digital,Software_Internet,0
4710,see about sth,C2,Daily_Life,General_Interactions,0
4711,see around sb,C2,Daily_Life,General_Interactions,0
4712,see in,A2,Daily_Life,General_Interactions,0
4713,see off sb,B2,Daily_Life,General_Interactions,0
4714,see out sb,B2,Daily_Life,General_Interactions,0
4715,see over sth,C1,Daily_Life,General_Interactions,0
4716,see through sb/sth,C2,Daily_Life,General_Interactions,0
4717,see to sb/sth,C2,Daily_Life,General_Interactions,0
4718,seek after sb/sth,C2,Daily_Life,General_Interactions,0
4719,seek out sb/sth,C2,Daily_Life,General_Interactions,0
4720,sell off sth,C1,Business_Finance_Economy,Business_Management,0
4721,sell out,B1,Business_Finance_Economy,Business_Management,0
4722,sell up,B1,Business_Finance_Economy,Business_Management,0
4723,send away,B2,Daily_Life,General_Interactions,0
4724,send away for sth,C2,Daily_Life,General_Interactions,0
4725,send back sth,C2,Daily_Life,General_Interactions,0
4726,send for sb,C1,Daily_Life,General_Interactions,0
4727,send in sth,C1,Daily_Life,General_Interactions,0
4728,send off sb/sth,C2,Daily_Life,General_Interactions,0
4729,send on sth,C1,Daily_Life,General_Interactions,0
4730,send out sb/sth,C2,Daily_Life,General_Interactions,0
4731,send round sth,C2,Daily_Life,General_Interactions,0
4732,send up sb/sth,C2,Daily_Life,General_Interactions,0
4733,separate out,C1,Business_Finance_Economy,Economy_Markets,0
4734,serve out,B2,Daily_Life,General_Interactions,0
4735,serve up,B1,Daily_Life,General_Interactions,0
4736,set about sth/doing sth,C2,Daily_Life,General_Interactions,0
4737,set against sb/sth,C2,Technology_Digital,Artificial_Intelligence,0
4738,set apart sb/sth,C2,Communication_Media_Arts,Arts_Creativity,0
4739,set aside sth,C2,Daily_Life,General_Interactions,0
4740,set back sb/sth,C2,Daily_Life,General_Interactions,0
4741,set down sth,C1,Daily_Life,General_Interactions,0
4742,set forth,B2,Daily_Life,General_Interactions,0
4743,set in,A2,Daily_Life,General_Interactions,0
4744,set off,B1,Daily_Life,General_Interactions,0
4745,set on sb/sth,C2,Daily_Life,General_Interactions,0
4746,set out,B1,Daily_Life,General_Interactions,0
4747,set to,A2,Daily_Life,General_Interactions,0
4748,set up sth,B2,Daily_Life,General_Interactions,0
4749,settle down,C1,Daily_Life,General_Interactions,0
4750,settle for sb/sth,C2,Daily_Life,General_Interactions,0
4751,settle in,B2,Daily_Life,General_Interactions,0
4752,settle on sth,C2,Daily_Life,General_Interactions,0
4753,settle up,B2,Daily_Life,General_Interactions,0
4754,sex up sth,B2,Daily_Life,General_Interactions,0
4755,shake down,B2,Daily_Life,General_Interactions,0
4756,shake off sb/sth,C2,Daily_Life,General_Interactions,0
4757,shake up sb/sth,C2,Daily_Life,General_Interactions,0
4758,shoot away,B2,Daily_Life,General_Interactions,0
4759,shoot down sb/sth,C2,Daily_Life,General_Interactions,0
4760,shoot out,B2,Daily_Life,General_Interactions,0
4761,shoot through,C2,Daily_Life,General_Interactions,0
4762,shoot up,B1,Daily_Life,General_Interactions,0
4763,shop around,C1,Daily_Life,Shopping_Everyday,0
4764,shorten down,C1,Daily_Life,General_Interactions,0
4765,shout down,B2,Daily_Life,General_Interactions,0
4766,shout out,B2,Daily_Life,General_Interactions,0
4767,show around sb,C2,Daily_Life,General_Interactions,0
4768,show in sb,B2,Daily_Life,General_Interactions,0
4769,show off,B1,Daily_Life,General_Interactions,0
4770,show out sb,C1,Daily_Life,General_Interactions,0
4771,show over sb,C1,Daily_Life,General_Interactions,0
4772,show round sb,C2,Daily_Life,General_Interactions,0
4773,show up,B1,Daily_Life,General_Interactions,0
4774,shrug off sth,C2,Daily_Life,General_Interactions,0
4775,shut away sb/sth,C2,Daily_Life,General_Interactions,0
4776,shut down,B2,Daily_Life,General_Interactions,0
4777,shut in sb/sth,C2,Daily_Life,General_Interactions,0
4778,shut off sth,C1,Daily_Life,General_Interactions,0
4779,shut out sb/sth,C2,Daily_Life,General_Interactions,0
4780,shut up,B1,Daily_Life,General_Interactions,0
4781,side with sb,C1,Daily_Life,General_Interactions,0
4782,sign away sth,C2,Daily_Life,General_Interactions,0
4783,sign in,B1,Daily_Life,General_Interactions,0
4784,sign off,B1,Daily_Life,General_Interactions,0
4785,sign on,B1,Daily_Life,General_Interactions,0
4786,sign out,B1,Daily_Life,General_Interactions,0
4787,sign up,B1,Daily_Life,General_Interactions,0
4788,sink in,B1,Daily_Life,General_Interactions,0
4789,sit about,B2,Daily_Life,General_Interactions,0
4790,sit around,B2,Daily_Life,General_Interactions,0
4791,sit back,B1,Daily_Life,General_Interactions,0
4792,sit down,B1,Daily_Life,General_Interactions,0
4793,sit in,A2,Daily_Life,General_Interactions,0
4794,sit on sth,B2,Daily_Life,General_Interactions,0
4795,sit out,B1,Daily_Life,General_Interactions,0
4796,sit over,B1,Daily_Life,General_Interactions,0
4797,sit through sth,C2,Daily_Life,General_Interactions,0
4798,sit up,A2,Daily_Life,General_Interactions,0
4799,size up sb/sth,C2,Daily_Life,General_Interactions,0
4800,skate over sth,C2,Daily_Life,General_Interactions,0
4801,skimp on sth,C1,Daily_Life,General_Interactions,0
4802,skip over sth,C2,Daily_Life,General_Interactions,0
4803,slack off,B2,Daily_Life,General_Interactions,0
4804,slap down,B2,Daily_Life,General_Interactions,0
4805,slave away,B2,Daily_Life,General_Interactions,0
4806,sleep around,C1,Health_Medicine,Healthcare_Hospital,0
4807,sleep in,B1,Health_Medicine,Healthcare_Hospital,0
4808,sleep on sth,C1,Health_Medicine,Healthcare_Hospital,0
4809,sleep over,B2,Health_Medicine,Healthcare_Hospital,0
4810,sleep through sth,C2,Health_Medicine,Healthcare_Hospital,0
4811,sleep together,C2,Health_Medicine,Healthcare_Hospital,0
4812,slide by,B1,Daily_Life,General_Interactions,0
4813,slide over,B2,Daily_Life,General_Interactions,0
4814,slim down,B2,Daily_Life,General_Interactions,0
4815,slip away,B2,Daily_Life,General_Interactions,0
4816,slip back,B2,Daily_Life,General_Interactions,0
4817,slip down,B2,Daily_Life,General_Interactions,0
4818,slip in,B1,Daily_Life,General_Interactions,0
4819,slip off,B1,Daily_Life,General_Interactions,0
4820,slip out,B1,Daily_Life,General_Interactions,0
4821,slip over,B2,Daily_Life,General_Interactions,0
4822,slip through,C1,Daily_Life,General_Interactions,0
4823,slip up,B1,Daily_Life,General_Interactions,0
4824,slow down,B2,Daily_Life,General_Interactions,0
4825,slow up,B1,Daily_Life,General_Interactions,0
4826,smash down sth,C2,Daily_Life,General_Interactions,0
4827,smash up sth,C1,Daily_Life,General_Interactions,0
4828,smell out,B2,Daily_Life,General_Interactions,0
4829,smooth over sth,C2,Daily_Life,General_Interactions,0
4830,snap at sb,B2,Daily_Life,General_Interactions,0
4831,snap off,B1,Daily_Life,General_Interactions,0
4832,snap out of sth,C2,Daily_Life,General_Interactions,0
4833,snap up sth,C1,Daily_Life,General_Interactions,0
4834,sneak up,B1,Daily_Life,General_Interactions,0
4835,sniff out,B2,Daily_Life,General_Interactions,0
4836,snow in,B1,Daily_Life,General_Interactions,0
4837,snow under,B2,Daily_Life,General_Interactions,0
4838,sober up,B1,Daily_Life,General_Interactions,0
4839,soften up sb/sth,C2,Daily_Life,General_Interactions,0
4840,sort out sb/sth,C2,Daily_Life,General_Interactions,0
4841,sound out sb,C1,Daily_Life,General_Interactions,0
4842,spark off sth,C2,Daily_Life,General_Interactions,0
4843,speak for sb/sth,C2,Communication_Media_Arts,Speaking_Expressions,0
4844,speak out,B2,Communication_Media_Arts,Speaking_Expressions,0
4845,speak up,B1,Communication_Media_Arts,Speaking_Expressions,0
4846,spell out sth,C2,Communication_Media_Arts,Writing_Language,0
4847,spend on sth,C1,Daily_Life,General_Interactions,0
4848,spin off,B1,Daily_Life,General_Interactions,0
4849,spin out,B1,Daily_Life,General_Interactions,0
4850,splash out,B2,Daily_Life,General_Interactions,0
4851,split off,B2,Daily_Life,General_Interactions,0
4852,split up,B1,Daily_Life,General_Interactions,0
4853,sponge off sb/sth,C2,Daily_Life,General_Interactions,0
4854,spread out,B2,Communication_Media_Arts,Speaking_Expressions,0
4855,spring from sth,C2,Daily_Life,General_Interactions,0
